Stadt Bergkamen, Amt für Schulverwaltung, Weiterbildungund Sport;Rathausplatz 1;Bergkamen;59192;Herr Kray;02307/965-301;a.kray@bergkamen.de;Preinschule;Hermannstr. 5;Bergkamen;59192;135847;(V)DSL-Kupfer;16;2;nicht in Planung;nein, wir sehen aber einen Bedarf.;2019/20;;;;noch nicht bekannt;*im Rahmen d. Sanierung
Stadt Bergkamen, Amt für Schulverwaltung, Weiterbildungund Sport;Rathausplatz 1;Bergkamen;59192;Herr Kray;02307/965-301;a.kray@bergkamen.de;Jahnschule;Jahnstr. 15;Bergkamen;59192;135859;(V)DSL-Kupfer;6;0,6;nicht in Planung;nein, wir sehen aber einen Bedarf.;ca. Mitte 2020*;;;;;*Schule wird in ein and. Gebäude verlegt
Stadt Bergkamen, Amt für Schulverwaltung, Weiterbildungund Sport;Rathausplatz 1;Bergkamen;59192;Herr Kray;02307/965-301;a.kray@bergkamen.de;Overberger Schule;Kamer Heide 49;Bergkamen;59192;135860;(V)DSL-Kupfer;2;0,3;nicht in Planung;nein, wir sehen aber einen Bedarf.;;;;;noch nicht bekannt;
Stadt Bergkamen, Amt für Schulverwaltung, Weiterbildungund Sport;Rathausplatz 1;Bergkamen;59192;Herr Kray;02307/965-301;a.kray@bergkamen.de;Pfalzschule;Pfalzstr. 90;Bergkamen;59192;135872;(V)DSL-Kupfer;16;2;nicht in Planung;nein, wir sehen aber einen Bedarf.;;;;;noch nicht bekannt;
Stadt Bergkamen, Amt für Schulverwaltung, Weiterbildungund Sport;Rathausplatz 1;Bergkamen;59192;Herr Kray;02307/965-301;a.kray@bergkamen.de;Albert-Schweitzer-Schule, Förderschule;Westfalenweg 9;Bergkamen;59192;158458;VDSL;100;100;;;;;;;;als zusätzliche Schule aufgeführt.,. Schule zum Ende des Schuljahres 2015/16 geschlossen
Stadt Bergkamen, Amt für Schulverwaltung, Weiterbildungund Sport;Rathausplatz 1;Bergkamen;59192;Herr Kray;02307/965-301;a.kray@bergkamen.de;Frh.-vom-Stein Realschule;Hochstr. 54 a;Bergkamen;59192;163727;Richtfunk;600;400;nicht in Planung;nein, wir sehen aber einen Bedarf.;;;;;noch nicht bekannt;
Stadt Bergkamen, Amt für Schulverwaltung, Weiterbildungund Sport;Rathausplatz 1;Bergkamen;59192;Herr Kray;02307/965-301;a.kray@bergkamen.de;Realschule Oberaden;Pantenweg 12;Bergkamen;59192;163739;Glasfaser u. (V)DSL-Kupfer;50;10;in Planung;ja;;;;Richtfunk;noch nicht bekannt;keine Angaben zum Zeitraum, zu Download/Upload
Stadt Bergkamen, Amt für Schulverwaltung, Weiterbildungund Sport;Rathausplatz 1;Bergkamen;59192;Herr Kray;02307/965-301;a.kray@bergkamen.de;Städt. Gymnasium;Hubert-Biernat-Str. 1;Bergkamen;59192;170471;Glasfaser u. (V)DSL-Kupfer;600;400;ja;ja;2018-2020;600;400;Richtfunk, Glasfaser u. (V)DSL-Kupfer;"""Gute Schule 2020"" u. mglw. Aktionsprogramme des Bundes u. Landes";
Stadt Bergkamen, Amt für Schulverwaltung, Weiterbildungund Sport;Rathausplatz 1;Bergkamen;59192;Herr Kray;02307/965-301;a.kray@bergkamen.de;Willy-Brandt-Gesamtschule;Am Friedrichsberg 33;Bergkamen;59192;190032;Kabel;400;25;ja zu 80%;nein, wir sehen aber einen Bedarf.;2020-?;400;25;Glasfaser, Kabel;noch nicht bekannt;
Kreis Unna;Friedrich-Ebert-Str. 17;Unna;59425;;;;Friedrich-von-Bodelschwingh-Schule;Königslandwehr 116;Bergkamen;59192;158471;VDSL (Kupfer);50;10;im Bereich der Verwaltung;;;;;;;
Kreis Unna;Friedrich-Ebert-Str. 17;Unna;59425;;;;Regenbogenschule Bergkamen;Rünther Str. 80;Bergkamen;59192;191759;VDSL (Kupfer);50;10;;;;;;;;
Gemeinde Bestwig;Rathausplatz 1;Bestwig;59909;;;;Schulzentrum Bestwig;Zum Schulzentrum 1;Bestwig;59909;197129;Kabel / Unitymedia;400;10;;Ja;bis Ende 2020;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser ;(Bundesförderprogramm);
Bildungsakademie für Therapieberufe gGmbH  ;Bundesstr. 108;Bestwig;59909;;;;Bildungsakademie Bestwig;Bundesstr. 108;Bestwig;59909;;Kabel / Unitymedia;400;10;;Nein;;;;Bedarf;;
Gemeinde Bestwig;Rathausplatz 1;Bestwig;59909;;;;Schule am Sengenberg Nuttlar;Zum Kreuzberg 5;Bestwig-Nuttlar;59909;133954;Kabel / Unitymedia;400;10;;Nein;;;;Bedarf;;
SMMP Walburgisschule gGmbH;Bergkloster 1;Bestwig;59909;;;;Bergkloster Bestwig;Bergkloster 1;Bestwig-Ostwig;59909;;Kabel / Unitymedia;400;10;;Ja;bis Ende 2020;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser; (Bundesförderprogramm);
Gemeinde Bestwig;Rathausplatz 1;Bestwig;59909;;;;Wilhelmine-Lübke-Schule Ramsbeck;Schulstraße 5;Bestwig-Ramsbeck;59909;133966;Kabel / Unitymedia;400;10;;Nein;;;;Bedarf;;
Gemeinde Bestwig;Rathausplatz 1;Bestwig;59909;;;;Andreas-Schule Velmede;Zum Ostenberg 1;Bestwig-Velmede;59909;133978;Kabel / Unitymedia;400;10;;Nein;;;;Bedarf;;
Landschaftsverband Westfalen-Lippe, Trägernummer 10030;Freiherr-vom-Stein-Platz 1;Münster;48133;Herr Vilain;0251 591 3003 ;axel.vilain@lwl.org;Schule am Haus Langendreer;Hauptstr. 157;Bochum;44892;157200;T@School Telekom, ADSL 6.000 RAM / Verwaltungsnetz: Kabel 150/10 Mbit/s;6;0,5;ja;ja;2018 - 2020;200;100;Glasfaser;Gute Schule 2020;
Landschaftsverband Westfalen-Lippe, Trägernummer 10030;Freiherr-vom-Stein-Platz 1;Münster;48133;Herr Vilain;0251 591 3003 ;axel.vilain@lwl.org;Schule am Leithenhaus;Hauptstr. 155;Bochum;44892;157430;T@School Telekom, ADSL 6.000 RAM / Verwaltungsnetz: Kabel 150/10 Mbit/s;6;0,5;ja;ja;2018 - 2020;200;100;Glasfaser;Gute Schule 2020;
Landschaftsverband Westfalen-Lippe, Trägernummer 10030;Freiherr-vom-Stein-Platz 1;Münster;48133;Herr Vilain;0251 591 3003 ;axel.vilain@lwl.org;Hasselbrink-Schule;Hauptstr. 153;Bochum;44892;188414;T@School Telekom, ADSL 6.000 RAM / Verwaltungsnetz: Kabel 150/10 Mbit/s;6;0,5;ja;ja;2018 - 2020;200;100;Glasfaser;Gute Schule 2020;
Wirtschaftskolleg Bochum gGmbH;Bessemerstraße 80;Bochum;44793;Herr Norbert Martin;0234 96184-75;n.martin@givo-bochum.de;Wirtschaftskolleg Bochum gGmbH;Bessemerstraße 80;Bochum;44793;198481;Koaxial;400;20;JA;JA;ca. 3 Monate;600;600;Glasfaser;Anschaffung neuer Geräte und Einbau durch die Technik;
Gemeinde Bönen, FB II, Schulverwaltung;Am Bahnhof 7;Bönen;59199;Frau Birnbacher;02383/933-258;astrid.birnbacher@boenen.de;Goethegrundschule;Wolfgang-Fräger-Str. 1;Bönen;59199;135926;Glasfaser;25;25;In Planung;ja;in 2020;1 GB;1 GB;Glasfaser;Fördprogr. „Förd. z. Unterstützung d. Breit-bandausbaus i. d. BRD;
Gemeinde Bönen, FB II, Schulverwaltung;Am Bahnhof 7;Bönen;59199;Frau Birnbacher;02383/933-258;astrid.birnbacher@boenen.de;Hellweggrundschule;Weetfelder Str. 1;Bönen;59199;135938;DSL;16;;In Planung;ja;in 2020;1 GB;1 GB;Glasfaser;Fördprogr. „Förd. z. Unterstützung d. Breit-bandausbaus i. d. BRD;keine Angaben zum aktuellen Upload
Gemeinde Bönen, FB II, Schulverwaltung;Am Bahnhof 7;Bönen;59199;Frau Birnbacher;02383/933-258;astrid.birnbacher@boenen.de;Pestalozzihauptschule;Woortstr. 110;Bönen;59199;150721;DSL;16;;nicht in Planung;ja;in 2020;1 GB;1 GB;Glasfaser;Fördprogr. „Förd. z. Unterstützung d. Breit-bandausbaus i. d. BRD;keine Angaben zum aktuellen Upload
Gemeinde Bönen, FB II, Schulverwaltung;Am Bahnhof 7;Bönen;59199;Frau Birnbacher;02383/933-258;astrid.birnbacher@boenen.de;Humboldt-Realschule;Billy-Montigny-Pl. 5;Bönen;59199;163740;DSL;16;;in Planung;ja;in 2020;1 GB;1 GB;Glasfaser;Fördprogr. „Förd. z. Unterstützung d. Breit-bandausbaus i. d. BRD;keine Angaben zum aktuellen Upload
Gemeinde Bönen, FB II, Schulverwaltung;Am Bahnhof 7;Bönen;59199;Frau Birnbacher;02383/933-258;astrid.birnbacher@boenen.de;Marie-Curie-Gymnasium;Billy-Montigny-Pl. 5;Bönen;59199;194130;Kabel;150;;in Planung;ja;in 2020;1 GB;1 GB;Glasfaser;Fördprogr. „Förd. z. Unterstützung d. Breit-bandausbaus i. d. BRD;keine Angaben zum aktuellen Upload
Stadt Breckerfeld;Frankfurter Straße 38;Breckerfeld;58339;Herr Tim Eitzert;02338-80940;tim.eitzert@breckerfeld.de;GGS Breckerfeld;Ostring 14;Breckerfeld;58339;132652;DSL o.V.;6;0,5;;nein, wir sehen aber einen Bedarf;;1000;1000;Glasfaser;Noch nicht bekannt;keine Angaben zur Gebäudeverkabelung
Stadt Breckerfeld;Frankfurter Straße 38;Breckerfeld;58339;Herr Tim Eitzert;02338-80940;tim.eitzert@breckerfeld.de;St. Jacobus Schule;Wahnscheider Str. 13;Breckerfeld;58339;196903;DSL o.V.;6;0,5;;nein, wir sehen aber einen Bedarf;;1000;1000;Glasfaser;Noch nicht bekannt;keine Angaben zur Gebäudeverkabelung
Stadtverwaltung Brilon;Am Markt 1;Brilon;59929;C. Mund;02961/794-130 ; c.mund@brilon.de;St. Engelbert Grundschule;Am Derker Tor 1;Brilon;59929;132299;VDSL;100;40;ja;ja;bis Ende 2020;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser ;Bundesförderprogramm;
Stadtverwaltung Brilon;Am Markt 1;Brilon;59929;C. Mund;02961/794-130 ; c.mund@brilon.de;St. Engelbert Grundschule;Niedere Mauer 25;Brilon;59929;132299;DSL;14;2;ja;nein, wir sehen aber einen Bedarf;;;;;;
Stadtverwaltung Brilon;Am Markt 1;Brilon;59929;C. Mund;02961/794-130 ; c.mund@brilon.de;Ratmerstein Grundschule;Scharfenberger Str. 25;Brilon;59929;132317;DSL;14;2;ja;nein, wir sehen aber einen Bedarf;;;;;;
Stadt Brilon;Am Markt 1;Brilon;59929;;;;Gymnasium Petrinum;Zur Jakobuslinde 21;Brilon;59929;169912;Kabel / Unitymedia;400;10;Ja;Ja;bis Ende 2020;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser ;(Bundesförderprogramm);
Hochsauerlandkreis;Steinstr. 27;Meschede;59872;;;;Berufgskolleg Brilon;Zur Jakobuslinde 30;Brilon;59929;181249;Kabel / Unitymedia;400;10;Ja;Ja;bis Ende 2020;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser ;(Bundesförderprogramm);
Hochsauerlandkreis;Steinstr. 27;Meschede;59872;;;;Franziskus;Mühlenweg 56;Brilon;59929;185530;Kabel / DSL;400;10;Ja;Nein;;;;Bedarf;;
Hochsauerlandkreis  ;Steinstr. 27;Meschede;59872;;;;Roman-Herzog-Schule;Mühlenweg 56a;Brilon;59929;192284;Kabel / DSL;400;10;Ja;Ja;bis Ende 2020;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser; (Bundesförderprogramm);
Hochsauerlandkreis;Steinstr. 27;Meschede;59872;;;;Georg-Friedrich-Daumer-Schule;Zur Jakobuslinde 23;Brilon;59929;194475;Kabel / DSL;400;10;Ja;Nein;;;;Bedarf;;
Stadtverwaltung Brilon;Am Markt 1;Brilon;59929;C. Mund;02961/794-130 ; c.mund@brilon.de;Heinrich-Lübke-Schule Sekundarschule;Steinweg 11;Brilon;59929;198778;Kabel;50;5;ja;ja;bis Ende 2020;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser ;Bundesförderprogramm;
Stadtverwaltung Brilon;Am Markt 1;Brilon;;C. Mund;02961/794-130 ; c.mund@brilon.de;Heinrich-Lübke-Schule Sekundarschule;Zur Jakobuslinde 19;Brilon;59929;198778;Kabel;50;5;ja;nein, wir sehen aber einen Bedarf;;;;;;
Volkshochschule Brilon-Marsberg-Olsberg;Kreuziger Mauer 31;Brilon ;59929;;;;VHS-Haus Brilon;Kreuziger Mauer 31;Brilon;59929;;Kabel / Unitymedia;400;10;;Ja;bis Ende 2020;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser; (Bundesförderprogramm);
Stadtverwaltung Brilon;Am Markt 1;Brilon;59929;C. Mund;02961/794-130 ; c.mund@brilon.de;Grundschulverbund Thülen-Alme-Hoppecke;Am Stemmel 9;Brilon - Thülen;59929;132640;Kabel;150;5;ja;nein, wir sehen aber einen Bedarf;;;;;;
Stadtverwaltung Brilon;Am Markt 1;Brilon;59929;C. Mund;02961/794-130 ; c.mund@brilon.de;Grundschulverbund Thülen-Alme-Hoppecke;Untere Bahnhofstraße 21;Brilon-Alme;59929;132640;DSL;17;1;ja;ja;bis Ende 2020;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser ;Bundesförderprogramm;
Stadtverwaltung Brilon;Am Markt 1;Brilon;59929;C. Mund;02961/794-130 ; c.mund@brilon.de;Grundschulverbund Thülen-Alme-Hoppecke;Heinrich-Jansen-Str. 23a;Brilon-Hoppecke;59929;132640;Kabel;50;5;ja;nein, wir sehen aber einen Bedarf;;;;;;
Gemeinde Burbach;Eicher Weg 13;Burbach;57299;Herr Rampelt;02736/4554;c.rampelt@burbach-siegerland.de;Wahlbach;Brückenstraße 1;Burbach;57299;135033;Telekom / DSL;20;3;ja;;;;;;;kein geplanter Internetanschluss
Gemeinde Burbach;Eicher Weg 13;Burbach;57299;Herr Rampelt;02736/4554;c.rampelt@burbach-siegerland.de;Grundschule Burbach;Marktplatz 2;Burbach;57299;135033;Telekom / DSL;25;4;ja;;;;;;;kein geplanter Internetanschluss
Gemeinde Burbach;Eicher Weg 13;Burbach;57299;Herr Rampelt;02736/4554;c.rampelt@burbach-siegerland.de;Grundschule-Hickengrund Standort Holzhausen;Schulstraße 17;Burbach;57299;193598;Unitymedia / Kabel;150;10;teilweise;;;;;;;kein geplanter Internetanschluss
Gemeinde Burbach;Eicher Weg 13;Burbach;57299;Herr Rampelt;02736/4554;c.rampelt@burbach-siegerland.de;Grundschule-Hickengrund Standort Dresselndorf;Vor der Hub 2;Burbach;57299;193598;Telekom / DSL;20;3;teilweise;;;;;;;kein geplanter Internetanschluss
Gemeinde Burbach;Eicher Weg 13;Burbach;57299;Herr Rampelt;02736/4554;c.rampelt@burbach-siegerland.de;Gemeinschaftliche Sekundarschule Burbach-Neunkirchen;Killingstraße 10;Burbach;57299;199795;Unitymedia / Kabel;100;9;ja;;;;;;;kein geplanter Internetanschluss
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Abendrealschule Max-von-der-Grün-Weiterbildungskolleg;Rheinische Straße 69;Dortmund;44137;190627;Glasfaser;500000;500000;ja;nein, wir sehen keinen Bedarf;;;;;;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Franziskus-Grundschule;Robert-Koch-Straße 50;Dortmund;44143;129458;DSL;16000;2400;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Comenius-Grundschule;Akazienstraße 84-86;Dortmund;44143;129665;VDSL;50000;10000;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Berswordt-Europa-Grundschule;Robert-Koch-Straße 50;Dortmund;44143;129914;DSL;16000;2400;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Europaschule Dortmund;Am Gottesacker 64;Dortmund;44143;193641;DSL;6000;1200;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Albrecht-Brinkmann-Grundschule;Münsterstraße 138-140;Dortmund;44145;129574;Glasfaser;500000;500000;ja;nein, wir sehen keinen Bedarf;;;;;;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Diesterweg-Grundschule;Heroldstraße 29;Dortmund;44145;129884;VDSL;50000;10000;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Anne-Frank-Gesamtschule;Burgholzstraße 120;Dortmund;44145;188220;DSL;16000;2400;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Anne-Frank-Gesamtschule;Burgholzstraße 150;Dortmund;44145;188220;DSL;16000;2400;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Landschaftsverband Westfalen-Lippe;;Dortmund;;;0231 998980;162917@schule.nrw.de;Rheinisch-Westfälische Realschule;Uhlandstraße 88;Dortmund;44147;162917;DSL;40;40;;;;100/ 1000;100/ 1000;Vectoring/ FTTB;Eigenwirtschatlich/ Bundesförderprogramm;zu restlichen Kategorien keine Angaben
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Fine-Frau-Grundschule;Am Wasserfall 26;Dortmund;44149;129525;DSL;16000;2400;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Brüder-Grimm-Grundschule;Leostraße 33;Dortmund;44225;129392;DSL;16000;2400;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Eichlinghofer-Grundschule;Stortsweg 52-54;Dortmund;44227;129549;DSL;16000;2400;in Planung;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Brücherhof-Grundschule;Ziegelhüttenstraße 11;Dortmund;44263;129173;DSL;16000;2400;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Berghofer-Grundschule;Busenbergstraße 5;Dortmund;44267;129823;DSL;16000;2400;in Planung;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Benninghofer-Grundschule;Overgünne 125;Dortmund;44267;130035;DSL;16000;2400;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Eintracht-Grundschule;Heinrich-Pieper-Straße 2;Dortmund;44267;133607;DSL;3000;600;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Berghofer-Grundschule;Hirschweg 14;Dortmund;44269;129823;DSL;16000;2400;in Planung;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Landschaftsverband Westfalen-Lippe;;Dortmund;;;0231 534702200;martin-bartels-schule@lwl.org;Martin-Bartels-Schule;Marsbruchstraße 178;Dortmund;44269;157454;DSL;;;;;;50/ 1000;50/ 1000;Vectoring/ FTTB;Eigenwirtschatlich/ Bundesförderprogramm;zu restlichen Kategorien keine Angaben
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Aplerbecker-Mark-Grundschule;Schwerter Straße 269;Dortmund;44287;129902;VDSL;25000;5000;ja;ja;in 2019;400000;400000;Richtfunk;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Aplerbecker-Grundschule;Köln-Berliner-Straße 72;Dortmund;44287;130000;Glasfaser;500000;500000;ja;nein, wir sehen keinen Bedarf;;;;;;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Emscherschule Aplerbeck;Schweizer Allee 25;Dortmund;44287;147801;DSL;16000;2400;ja;ja;in 2019;400000;400000;Richtfunk;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Adolf-Schulte-Schule;Diakon-Koch-Weg 3;Dortmund;44287;157338;DSL;16000;2400;ja;ja;in 2019;400000;400000;Richtfunk;Eigenwirtschaftlich;
Landschaftsverband Westfalen-Lippe;;Dortmund;;;0231 534702100;157466@schule.nrw.de;Schule am Marsbruch;Marsbruchstraße 176;Dortmund;44287;157466;DSL;;;;;;50/ 1000;50/ 1000;Vectoring/ FTTB;Eigenwirtschatlich/ Bundesförderprogramm;zu restlichen Kategorien keine Angaben
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Albrecht-Dürer-Realschule;Schweizer Allee 25;Dortmund;44287;162760;DSL;3000;600;ja;ja;in 2019;400000;400000;Richtfunk;Eigenwirtschaftlich;
Landschaftsverband Westfalen-Lippe;;Dortmund;;;0231 534702900;mbsdo@lwl.org;Martin-Buber-Schule;Marsbruchstraße 180;Dortmund;44287;189236;DSL;;;;;;50/ 1000;50/ 1000;Vectoring/ FTTB;Eigenwirtschatlich/ Bundesförderprogramm;zu restlichen Kategorien keine Angaben
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Emschertal-Grundschule;Sölder Straße 71;Dortmund;44289;129859;DSL;16000;2400;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Erich Kästner-Grundschule;Flughafenstraße 73;Dortmund;44309;129227;DSL;6000;1200;in Planung;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Fichte-Grundschule;Haslindestraße 44;Dortmund;44309;129770;DSL;3000;600;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Eichwald-Grundschule;Husener Eichwaldstraße 272;Dortmund;44319;129586;DSL;16000;2400;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Bach-Grundschule;Dollersweg 14;Dortmund;44319;129616;VDSL;25000;5000;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Buschei-Grundschule;Buschei 28;Dortmund;44328;183842;DSL;16000;2400;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Albert-Einstein-Realschule;Gleiwitzstraße 200;Dortmund;44328;193938;DSL;16000;2400;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Brukterer-Grundschule;Gürtlerstraße 1;Dortmund;44329;129719;VDSL;25000;5000;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Dietrich-Bonhoeffer-Grundschule;Derner Kippshof 36;Dortmund;44329;129793;DSL;3000;600;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Elisabeth-Grundschule;Lothringer Straße 8;Dortmund;44339;129318;DSL;16000;2400;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Brechtener-Grundschule;Am Birkenbaum 35;Dortmund;44339;129720;VDSL;50000;10000;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Brechtener-Grundschule;Evinger Straße 600;Dortmund;44339;129720;VDSL;50000;10000;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
Stadt Dortmund; Königswall 25 - 27;Dortmund;44137;Herr Meder;+49 231 / 50 2 76 76;mdepenbrock@stadtdo.de;Bodelschwingh-Grundschule;Auf dem Kellerkamp 11;Dortmund;44357;129501;DSL;16000;2400;ja;ja;2018 - 2021;500000;500000;Glasfaser;Eigenwirtschaftlich;
