Schul-ID;Förderprogramm;Straße;;;;;;;;;;;;;;;;;
134247;Bund;Hülschotter Str. 8;;;;;;;;;;;;;;;;;
134259;Bund;Schulstr. 6;;;;;;;;;;;;;;;;;
135550;Land;Kunibertstraße 17;;;;;;;;;;;;;;;;;
135562;Land;Langenwiedenweg 18;;;;;;;;;;;;;;;;;
135586;Land;Friedhofstraße 4;;;;;;;;;;;;;;;;;
135598;Land;Kirchstraße 49;;;;;;;;;;;;;;;;;
149238;Bund;Pietrapaola-Platz 4;;;;;;;;;;;;;;;;;
149792;Bund;Landsberger Str. 9;;;;;;;;;;;;;;;;;
150502;noch unbekannt;Müllingser Weg 31;;;;;;;;;;;;;;;;;
151622;Land;Dorfstraße 35;;;;;;;;;;;;;;;;;
151634;Bund;Ordensritterweg 17;;;;;;;;;;;;;;;;;
151660;Bund;Schulstraße 3;;;;;;;;;;;;;;;;;
157855;Land;Mönchlandstraße 13;;;;;;;;;;;;;;;;;
158136;Bund;Johannes-Westermann-Platz 8;;;;;;;;;;;;;;;;;
158331;Land;Hattroper Weg 70;;;;;;;;;;;;;;;;;
158355;Bund;Vor dem Schültingertor 57;;;;;;;;;;;;;;;;;
158379;Bund;Friedrich-Bertram-Weg 8;;;;;;;;;;;;;;;;;
163259;Bund;Pietrapaola-Platz 4;;;;;;;;;;;;;;;;;
163430;Bund;Dusternweg 16;;;;;;;;;;;;;;;;;
163442;Bund;Dusternweg 18;;;;;;;;;;;;;;;;;
163454;Bund;Sandstr. 7;;;;;;;;;;;;;;;;;
163685;Bund;Paradieser Weg 20;;;;;;;;;;;;;;;;;
163697;Bund;Neuerstraße 11;;;;;;;;;;;;;;;;;
169900;Bund;Schorenweg 9;;;;;;;;;;;;;;;;;
170112;Bund;Wichburgastr. 1;;;;;;;;;;;;;;;;;
170124;Bund;Beckumer Straße 61;;;;;;;;;;;;;;;;;
170148;Bund;Cappeltor 5;;;;;;;;;;;;;;;;;
170150;Bund;Glasmerweg 12;;;;;;;;;;;;;;;;;
170161;Bund;Schloßgraben 17 - 19;;;;;;;;;;;;;;;;;
170173;Bund;Lippstädter Straße 8;;;;;;;;;;;;;;;;;
170380;Bund;Burghofstr. 20;;;;;;;;;;;;;;;;;
170392;Bund;Paradieser Weg 92;;;;;;;;;;;;;;;;;
170409;Bund;Niederbergheimer Str. 9;;;;;;;;;;;;;;;;;
170410;Bund;Am Breisgraben 2;;;;;;;;;;;;;;;;;
170422;Bund;Schloßstraße 5;;;;;;;;;;;;;;;;;
181640;Bund;Ostlandstraße 13;;;;;;;;;;;;;;;;;
181663;Bund;Otto-Hahn-Str. 25;;;;;;;;;;;;;;;;;
182140;Bund;Geschwister-Scholl-Str. 1;;;;;;;;;;;;;;;;;
182151;Bund;Hattroper Weg 55;;;;;;;;;;;;;;;;;
183052;Bund;Ostendorfallee 1;;;;;;;;;;;;;;;;;
185905;Bund;Holzstraße 25;;;;;;;;;;;;;;;;;
187045;Land;Cappeler Stiftsallee 6;;;;;;;;;;;;;;;;;
187537;Bund;Hattroper Weg 16;;;;;;;;;;;;;;;;;
188578;Bund;Paradieser Weg 92;;;;;;;;;;;;;;;;;
188931;Bund;Schützenstraße 10;;;;;;;;;;;;;;;;;
190159;Bund;Vor dem Schültingertor 61;;;;;;;;;;;;;;;;;
192200;Bund;Antoniusstr. 60;;;;;;;;;;;;;;;;;
192387;Bund;Lütgenweg 2;;;;;;;;;;;;;;;;;
192429;Bund;Kaiser-Otto-Weg 13;;;;;;;;;;;;;;;;;
192776;Bund;Canadischer Weg 16;;;;;;;;;;;;;;;;;
192910;Bund;Buchenweg 30;;;;;;;;;;;;;;;;;
193185;Bund;St.-Hedwig-Straße 24;;;;;;;;;;;;;;;;;
193483;Bund;Lindenallee 9;;;;;;;;;;;;;;;;;
194220;Bund;Wisbyring 13;;;;;;;;;;;;;;;;;
194396;Bund;Südstraße 18;;;;;;;;;;;;;;;;;
194694;Bund;Paul-Gerhardt-Straße 20;;;;;;;;;;;;;;;;;
195303;noch unbekannt;Steinhauser Str. 8;;;;;;;;;;;;;;;;;
195868;Land;Steinhauser Str. 8;;;;;;;;;;;;;;;;;
195960;Bund;Ulmenstraße 31;;;;;;;;;;;;;;;;;
196976;Bund;Im Hagen 1;;;;;;;;;;;;;;;;;
197038;Bund;Kucklermühlenweg 43;;;;;;;;;;;;;;;;;
197051;Land;Ludgerusstraße 1;;;;;;;;;;;;;;;;;
198067;Bund;Auf den Strickern 30;;;;;;;;;;;;;;;;;
198328;Bund;Zur Hepper Höhe 4;;;;;;;;;;;;;;;;;
198780;Bund;Willi-Eickenbusch-Str. 3;;;;;;;;;;;;;;;;;
198857;Bund;Hospitalstraße 7;;;;;;;;;;;;;;;;;
198882;Bund;Pietrapaola-Platz 4;;;;;;;;;;;;;;;;;
199102;Bund;Schlangenpfad 15;;;;;;;;;;;;;;;;;
199450;Bund;Troyesweg 4;;;;;;;;;;;;;;;;;
199801;Bund;Lippstädter Str. 31;;;;;;;;;;;;;;;;;
